index,itrial,dataname,muh_fun,method,alpha,coverage,width,train_size
239,6,Palo_Alto,RNN,Weighted_ICP,,0.6419926822403602,50.27250671386719,1634
241,6,Palo_Alto,RidgeCV,ICP,,0.9027975343764816,88.59692197268734,2413
242,6,Palo_Alto,RidgeCV,Weighted_ICP,,0.8977398451082662,86.74113413582506,2413
244,6,Palo_Alto,RandomForestRegressor,ICP,,0.913387071281808,132.15717530457187,2413
245,6,Palo_Alto,RandomForestRegressor,Weighted_ICP,,0.9130709657025446,139.01500000001178,2413
247,6,Palo_Alto,NeuralNet,ICP,,0.7912122648964754,75.18575286865234,2413
248,6,Palo_Alto,NeuralNet,Weighted_ICP,,0.7401612138454243,54.59449005126953,2413
250,6,Palo_Alto,RNN,ICP,,0.7758811443021969,89.06206512451172,2413
251,6,Palo_Alto,RNN,Weighted_ICP,,0.7619724988146039,82.89852905273438,2413
253,7,Palo_Alto,RidgeCV,ICP,,0.8033992897006595,73.22617084951003,856
254,7,Palo_Alto,RidgeCV,Weighted_ICP,,0.8079654997463217,82.12179057917163,856
256,7,Palo_Alto,RandomForestRegressor,ICP,,0.8670725520040589,102.98850574713872,856
257,7,Palo_Alto,RandomForestRegressor,Weighted_ICP,,0.8876204972095383,104.65000000001459,856
259,7,Palo_Alto,NeuralNet,ICP,,0.6442161339421614,45.83308792114258,856
260,7,Palo_Alto,NeuralNet,Weighted_ICP,,0.630517503805175,43.096153259277344,856
262,7,Palo_Alto,RNN,ICP,,0.5663368848300355,30.370777130126953,856
263,7,Palo_Alto,RNN,Weighted_ICP,,0.5788939624556063,34.78144073486328,856
265,7,Palo_Alto,RidgeCV,ICP,,0.8354911342527441,71.11858594521195,1634
266,7,Palo_Alto,RidgeCV,Weighted_ICP,,0.8245144947931325,70.50434503435389,1634
268,7,Palo_Alto,RandomForestRegressor,ICP,,0.8589924007880664,99.31067961164177,1634
269,7,Palo_Alto,RandomForestRegressor,Weighted_ICP,,0.8491415705037996,94.90314760991288,1634
271,7,Palo_Alto,NeuralNet,ICP,,0.661835068955812,51.33529281616211,1634
