index,itrial,dataname,method,alpha,coverage,width,muh_fun
160,8,appliances,Ensemble,0.05,0.948125,304.83303674148004,RidgeCV
161,8,appliances,Ensemble,0.05,0.94775,332.28219946154206,RandomForestRegressor
162,8,appliances,Ensemble,0.05,0.948,306.78001645751857,Sequential
163,8,appliances,Ensemble,0.05,0.952125,321.876582280741,RNN
164,8,appliances,Ensemble,0.1,0.896875,147.0181797562411,RidgeCV
165,8,appliances,Ensemble,0.1,0.899625,164.9701679257915,RandomForestRegressor
166,8,appliances,Ensemble,0.1,0.897125,156.80418433582312,Sequential
167,8,appliances,Ensemble,0.1,0.89625,201.01938178242767,RNN
168,8,appliances,Ensemble,0.15000000000000002,0.8465,93.47670486502979,RidgeCV
169,8,appliances,Ensemble,0.15000000000000002,0.847875,95.0607090960261,RandomForestRegressor
170,8,appliances,Ensemble,0.15000000000000002,0.847625,96.04924182469595,Sequential
171,8,appliances,Ensemble,0.15000000000000002,0.847125,117.84461717235963,RNN
172,8,appliances,Ensemble,0.2,0.800875,62.875987571592105,RidgeCV
173,8,appliances,Ensemble,0.2,0.80375,63.82449063545486,RandomForestRegressor
174,8,appliances,Ensemble,0.2,0.802,66.17906996236572,Sequential
175,8,appliances,Ensemble,0.2,0.793625,94.36837906561829,RNN
176,8,appliances,Ensemble,0.25,0.753875,49.34746093010269,RidgeCV
177,8,appliances,Ensemble,0.25,0.755,52.20101831512948,RandomForestRegressor
178,8,appliances,Ensemble,0.25,0.7505,51.98635363638944,Sequential
179,8,appliances,Ensemble,0.25,0.730625,77.71151664689407,RNN
180,9,appliances,Ensemble,0.05,0.94875,305.0591767386183,RidgeCV
181,9,appliances,Ensemble,0.05,0.94875,329.5717731004532,RandomForestRegressor
182,9,appliances,Ensemble,0.05,0.948125,307.8983819058894,Sequential
183,9,appliances,Ensemble,0.05,0.952125,321.890380594635,RNN
184,9,appliances,Ensemble,0.1,0.897,147.48510858869827,RidgeCV
185,9,appliances,Ensemble,0.1,0.89925,163.9869452904175,RandomForestRegressor
186,9,appliances,Ensemble,0.1,0.8965,156.0225189416736,Sequential
187,9,appliances,Ensemble,0.1,0.896875,201.02802097909404,RNN
188,9,appliances,Ensemble,0.15000000000000002,0.847625,93.69343287765696,RidgeCV
189,9,appliances,Ensemble,0.15000000000000002,0.848,91.2154378305448,RandomForestRegressor
190,9,appliances,Ensemble,0.15000000000000002,0.85025,97.35131274603201,Sequential
191,9,appliances,Ensemble,0.15000000000000002,0.847375,117.8150052196445,RNN
192,9,appliances,Ensemble,0.2,0.800625,63.087843778535955,RidgeCV
193,9,appliances,Ensemble,0.2,0.80425,59.577755292830545,RandomForestRegressor
194,9,appliances,Ensemble,0.2,0.800125,66.4614725538445,Sequential
195,9,appliances,Ensemble,0.2,0.7929999999999999,94.32469839458959,RNN
196,9,appliances,Ensemble,0.25,0.753125,49.648695802910396,RidgeCV
197,9,appliances,Ensemble,0.25,0.759375,48.35237240529089,RandomForestRegressor
198,9,appliances,Ensemble,0.25,0.75025,51.82978580499457,Sequential
199,9,appliances,Ensemble,0.25,0.731375,77.69859412342734,RNN
