Unit,Date,Hour Ending,MWH
HWF_HWFG1,20200325,1400,46.944275
HWF_HWFG1,20200325,1500,23.78975
HWF_HWFG1,20200325,1600,54.00205
HWF_HWFG1,20200325,1700,44.2266
HWF_HWFG1,20200325,1800,35.3988
HWF_HWFG1,20200325,1900,24.959725
HWF_HWFG1,20200325,2000,23.70905
HWF_HWFG1,20200325,2100,73.66595
HWF_HWFG1,20200325,2200,124.295075
HWF_HWFG1,20200325,2300,141.011425
HWF_HWFG1,20200325,2400,150.765125
HWF_HWFG1,20200326,100,141.46655
HWF_HWFG1,20200326,200,143.579025
HWF_HWFG1,20200326,300,150.8822
HWF_HWFG1,20200326,400,152.468825
HWF_HWFG1,20200326,500,144.866175
HWF_HWFG1,20200326,600,124.31715
HWF_HWFG1,20200326,700,131.196025
HWF_HWFG1,20200326,800,151.401125
HWF_HWFG1,20200326,900,129.48295
HWF_HWFG1,20200326,1000,103.784425
HWF_HWFG1,20200326,1100,45.8106
HWF_HWFG1,20200326,1200,17.066575
HWF_HWFG1,20200326,1300,49.34465
HWF_HWFG1,20200326,1400,51.282175
HWF_HWFG1,20200326,1500,55.82205
HWF_HWFG1,20200326,1600,55.676125
HWF_HWFG1,20200326,1700,78.540075
HWF_HWFG1,20200326,1800,76.588325
HWF_HWFG1,20200326,1900,108.716775
HWF_HWFG1,20200326,2000,115.492875
HWF_HWFG1,20200326,2100,105.369975
HWF_HWFG1,20200326,2200,120.7974
HWF_HWFG1,20200326,2300,139.895125
HWF_HWFG1,20200326,2400,147.75185
HWF_HWFG1,20200327,100,114.7367
HWF_HWFG1,20200327,200,70.825175
HWF_HWFG1,20200327,300,48.1454
HWF_HWFG1,20200327,400,67.085975
HWF_HWFG1,20200327,500,68.61845
HWF_HWFG1,20200327,600,42.24765
HWF_HWFG1,20200327,700,26.797525
HWF_HWFG1,20200327,800,33.726
HWF_HWFG1,20200327,900,44.849725
HWF_HWFG1,20200327,1000,35.16305
HWF_HWFG1,20200327,1100,41.16415
HWF_HWFG1,20200327,1200,33.4351
HWF_HWFG1,20200327,1300,25.593775
HWF_HWFG1,20200327,1400,29.995
HWF_HWFG1,20200327,1500,21.2841
HWF_HWFG1,20200327,1600,13.02465
HWF_HWFG1,20200327,1700,27.0558
HWF_HWFG1,20200327,1800,35.818225
HWF_HWFG1,20200327,1900,54.147475
HWF_HWFG1,20200327,2000,39.571025
HWF_HWFG1,20200327,2100,77.067925
HWF_HWFG1,20200327,2200,89.523425
HWF_HWFG1,20200327,2300,92.134525
HWF_HWFG1,20200327,2400,134.616325
HWF_HWFG1,20200328,100,107.039675
HWF_HWFG1,20200328,200,127.1195
HWF_HWFG1,20200328,300,152.50305
HWF_HWFG1,20200328,400,102.027025
HWF_HWFG1,20200328,500,72.365625
HWF_HWFG1,20200328,600,132.89745
HWF_HWFG1,20200328,700,126.506775
HWF_HWFG1,20200328,800,149.314625
HWF_HWFG1,20200328,900,126.2559
HWF_HWFG1,20200328,1000,115.666875
HWF_HWFG1,20200328,1100,114.892225
HWF_HWFG1,20200328,1200,125.383925
HWF_HWFG1,20200328,1300,121.1071
HWF_HWFG1,20200328,1400,129.266425
HWF_HWFG1,20200328,1500,114.469275
HWF_HWFG1,20200328,1600,99.670125
HWF_HWFG1,20200328,1700,89.393275
HWF_HWFG1,20200328,1800,84.302475
HWF_HWFG1,20200328,1900,67.867425
HWF_HWFG1,20200328,2000,38.156675
HWF_HWFG1,20200328,2100,17.750075
HWF_HWFG1,20200328,2200,26.2637
HWF_HWFG1,20200328,2300,41.21955
HWF_HWFG1,20200328,2400,42.4524
HWF_HWFG1,20200329,100,43.0952
HWF_HWFG1,20200329,200,44.4175
HWF_HWFG1,20200329,300,98.3914
HWF_HWFG1,20200329,400,97.539075
HWF_HWFG1,20200329,500,101.42235
HWF_HWFG1,20200329,600,52.629025
HWF_HWFG1,20200329,700,14.981675
HWF_HWFG1,20200329,800,1.44595
HWF_HWFG1,20200329,900,0.69255
HWF_HWFG1,20200329,1000,3.02905
HWF_HWFG1,20200329,1100,9.53335
HWF_HWFG1,20200329,1200,3.534675
HWF_HWFG1,20200329,1300,3.969725
HWF_HWFG1,20200329,1400,4.674725
HWF_HWFG1,20200329,1500,3.5453
HWF_HWFG1,20200329,1600,6.685175
HWF_HWFG1,20200329,1700,13.92395
HWF_HWFG1,20200329,1800,16.045175
HWF_HWFG1,20200329,1900,18.4039
HWF_HWFG1,20200329,2000,31.1091
HWF_HWFG1,20200329,2100,46.3417
HWF_HWFG1,20200329,2200,40.922225
HWF_HWFG1,20200329,2300,69.34285
HWF_HWFG1,20200329,2400,98.7316
HWF_HWFG1,20200330,100,90.4402
HWF_HWFG1,20200330,200,115.6084
HWF_HWFG1,20200330,300,95.665075
HWF_HWFG1,20200330,400,72.1379
HWF_HWFG1,20200330,500,49.2866
HWF_HWFG1,20200330,600,60.804425
HWF_HWFG1,20200330,700,38.53795
HWF_HWFG1,20200330,800,57.2747
HWF_HWFG1,20200330,900,70.396275
HWF_HWFG1,20200330,1000,54.16905
HWF_HWFG1,20200330,1100,73.25055
HWF_HWFG1,20200330,1200,57.372075
HWF_HWFG1,20200330,1300,24.041625
HWF_HWFG1,20200330,1400,7.901875
HWF_HWFG1,20200330,1500,11.239625
HWF_HWFG1,20200330,1600,17.906525
HWF_HWFG1,20200330,1700,28.41145
HWF_HWFG1,20200330,1800,14.613675
HWF_HWFG1,20200330,1900,22.915175
HWF_HWFG1,20200330,2000,30.47985
HWF_HWFG1,20200330,2100,16.690275
HWF_HWFG1,20200330,2200,19.3692
HWF_HWFG1,20200330,2300,15.28985
HWF_HWFG1,20200330,2400,9.93625
HWF_HWFG1,20200331,100,0.67735
HWF_HWFG1,20200331,200,7.529025
HWF_HWFG1,20200331,300,4.1365
HWF_HWFG1,20200331,400,9.672775
HWF_HWFG1,20200331,500,31.165
HWF_HWFG1,20200331,600,56.79505
HWF_HWFG1,20200331,700,52.704025
HWF_HWFG1,20200331,800,29.281375
HWF_HWFG1,20200331,900,34.918575
HWF_HWFG1,20200331,1000,50.362925
HWF_HWFG1,20200331,1100,48.073375
HWF_HWFG1,20200331,1200,23.97025
HWF_HWFG1,20200331,1300,17.36395
HWF_HWFG1,20200331,1400,11.0444
HWF_HWFG1,20200331,1500,7.668
HWF_HWFG1,20200331,1600,2.43855
HWF_HWFG1,20200331,1700,0.07205
HWF_HWFG1,20200331,1800,0
HWF_HWFG1,20200331,1900,0.024725
HWF_HWFG1,20200331,2000,0.874275
HWF_HWFG1,20200331,2100,8.479525
HWF_HWFG1,20200331,2200,28.1941
HWF_HWFG1,20200331,2300,55.190425
HWF_HWFG1,20200331,2400,56.823375
HWF_HWFG1,20200401,100,10.927925
HWF_HWFG1,20200401,200,0.490375
HWF_HWFG1,20200401,300,0.451825
HWF_HWFG1,20200401,400,0.583175
HWF_HWFG1,20200401,500,0.4519
HWF_HWFG1,20200401,600,39.48715
HWF_HWFG1,20200401,700,92.95225
HWF_HWFG1,20200401,800,110.384175
HWF_HWFG1,20200401,900,101.18835
HWF_HWFG1,20200401,1000,93.696725
HWF_HWFG1,20200401,1100,114.80465
HWF_HWFG1,20200401,1200,136.590425
HWF_HWFG1,20200401,1300,125.1215
HWF_HWFG1,20200401,1400,18.7355
HWF_HWFG1,20200401,1500,5.457275
HWF_HWFG1,20200401,1600,7.2279
HWF_HWFG1,20200401,1700,0.779225
HWF_HWFG1,20200401,1800,0.769875
HWF_HWFG1,20200401,1900,0.819625
HWF_HWFG1,20200401,2000,0.66755
HWF_HWFG1,20200401,2100,0.791525
HWF_HWFG1,20200401,2200,0.6585
HWF_HWFG1,20200401,2300,0.866125
HWF_HWFG1,20200401,2400,0.59985
HWF_HWFG1,20200402,100,0.794175
HWF_HWFG1,20200402,200,0.7557
HWF_HWFG1,20200402,300,0.939575
HWF_HWFG1,20200402,400,0.7891
HWF_HWFG1,20200402,500,0.849625
HWF_HWFG1,20200402,600,0.89805
HWF_HWFG1,20200402,700,2.97795
HWF_HWFG1,20200402,800,62.904175
HWF_HWFG1,20200402,900,105.208075
HWF_HWFG1,20200402,1000,108.275
HWF_HWFG1,20200402,1100,102.026925
HWF_HWFG1,20200402,1200,47.537875
HWF_HWFG1,20200402,1300,63.00325
HWF_HWFG1,20200402,1400,81.858325
HWF_HWFG1,20200402,1500,73.1496
HWF_HWFG1,20200402,1600,68.36205
HWF_HWFG1,20200402,1700,45.5267
HWF_HWFG1,20200402,1800,61.483075
HWF_HWFG1,20200402,1900,91.2751
HWF_HWFG1,20200402,2000,86.252025
HWF_HWFG1,20200402,2100,141.172525
HWF_HWFG1,20200402,2200,88.00265
HWF_HWFG1,20200402,2300,38.39865
HWF_HWFG1,20200402,2400,0.561025
HWF_HWFG1,20200403,100,30.56985
HWF_HWFG1,20200403,200,64.894325
HWF_HWFG1,20200403,300,97.57935
HWF_HWFG1,20200403,400,93.9768
HWF_HWFG1,20200403,500,43.97065
HWF_HWFG1,20200403,600,86.71735
HWF_HWFG1,20200403,700,136.5624
HWF_HWFG1,20200403,800,136.8555
HWF_HWFG1,20200403,900,122.169125
HWF_HWFG1,20200403,1000,49.806975
HWF_HWFG1,20200403,1100,3.40605
HWF_HWFG1,20200403,1200,0.783075
HWF_HWFG1,20200403,1300,38.79785
HWF_HWFG1,20200403,1400,90.2947
HWF_HWFG1,20200403,1500,104.2049
HWF_HWFG1,20200403,1600,76.44675
HWF_HWFG1,20200403,1700,51.136775
HWF_HWFG1,20200403,1800,41.465875
HWF_HWFG1,20200403,1900,42.10845
HWF_HWFG1,20200403,2000,49.7219
HWF_HWFG1,20200403,2100,30.116175
HWF_HWFG1,20200403,2200,19.4642
HWF_HWFG1,20200403,2300,24.306575
HWF_HWFG1,20200403,2400,32.283825
HWF_HWFG1,20200404,100,25.689075
HWF_HWFG1,20200404,200,16.34725
HWF_HWFG1,20200404,300,17.0973
HWF_HWFG1,20200404,400,12.033125
HWF_HWFG1,20200404,500,26.248525
HWF_HWFG1,20200404,600,27.356975
HWF_HWFG1,20200404,700,64.187175
HWF_HWFG1,20200404,800,45.56385
HWF_HWFG1,20200404,900,35.317875
HWF_HWFG1,20200404,1000,25.5325
HWF_HWFG1,20200404,1100,11.30325
HWF_HWFG1,20200404,1200,5.250775
HWF_HWFG1,20200404,1300,11.242475
HWF_HWFG1,20200404,1400,1.443575
HWF_HWFG1,20200404,1500,11.95885
HWF_HWFG1,20200404,1600,5.31125
HWF_HWFG1,20200404,1700,0.34025
HWF_HWFG1,20200404,1800,0
HWF_HWFG1,20200404,1900,0
HWF_HWFG1,20200404,2000,0
HWF_HWFG1,20200404,2100,0
HWF_HWFG1,20200404,2200,0
HWF_HWFG1,20200404,2300,0
HWF_HWFG1,20200404,2400,0
HWF_HWFG1,20200405,100,0
HWF_HWFG1,20200405,200,0
HWF_HWFG1,20200405,300,2.881075
HWF_HWFG1,20200405,400,14.390525
HWF_HWFG1,20200405,500,16.22695
HWF_HWFG1,20200405,600,13.81695
HWF_HWFG1,20200405,700,14.950925
HWF_HWFG1,20200405,800,17.442025
HWF_HWFG1,20200405,900,29.9366
HWF_HWFG1,20200405,1000,24.92395
HWF_HWFG1,20200405,1100,23.3498
HWF_HWFG1,20200405,1200,27.633125
HWF_HWFG1,20200405,1300,36.081275
HWF_HWFG1,20200405,1400,40.1704
HWF_HWFG1,20200405,1500,39.078475
HWF_HWFG1,20200405,1600,45.559775
HWF_HWFG1,20200405,1700,59.671225
HWF_HWFG1,20200405,1800,54.778175
HWF_HWFG1,20200405,1900,38.507375
HWF_HWFG1,20200405,2000,26.61605
HWF_HWFG1,20200405,2100,36.322075
HWF_HWFG1,20200405,2200,63.63925
HWF_HWFG1,20200405,2300,80.1883
HWF_HWFG1,20200405,2400,76.8347
HWF_HWFG1,20200406,100,1.080075
HWF_HWFG1,20200406,200,0.581875
HWF_HWFG1,20200406,300,0.558175
HWF_HWFG1,20200406,400,0.579075
HWF_HWFG1,20200406,500,14.55195
HWF_HWFG1,20200406,600,59.370625
HWF_HWFG1,20200406,700,44.100625
HWF_HWFG1,20200406,800,38.311625
HWF_HWFG1,20200406,900,23.77015
HWF_HWFG1,20200406,1000,27.95995
HWF_HWFG1,20200406,1100,40.59635
HWF_HWFG1,20200406,1200,51.305075
HWF_HWFG1,20200406,1300,105.2701
HWF_HWFG1,20200406,1400,75.885175
HWF_HWFG1,20200406,1500,42.58135
HWF_HWFG1,20200406,1600,39.161325
HWF_HWFG1,20200406,1700,24.0731
HWF_HWFG1,20200406,1800,21.301725
HWF_HWFG1,20200406,1900,27.037225
HWF_HWFG1,20200406,2000,27.73005
HWF_HWFG1,20200406,2100,40.296225
HWF_HWFG1,20200406,2200,30.862075
HWF_HWFG1,20200406,2300,26.663375
HWF_HWFG1,20200406,2400,64.5536
HWF_HWFG1,20200407,100,84.6364
HWF_HWFG1,20200407,200,90.792675
HWF_HWFG1,20200407,300,109.0733
HWF_HWFG1,20200407,400,109.0454
HWF_HWFG1,20200407,500,115.1994
HWF_HWFG1,20200407,600,120.470625
HWF_HWFG1,20200407,700,128.4225
HWF_HWFG1,20200407,800,132.40765
HWF_HWFG1,20200407,900,106.0829
HWF_HWFG1,20200407,1000,69.505625
HWF_HWFG1,20200407,1100,36.204325
HWF_HWFG1,20200407,1200,50.480125
HWF_HWFG1,20200407,1300,41.04415
HWF_HWFG1,20200407,1400,41.479175
HWF_HWFG1,20200407,1500,42.677275
HWF_HWFG1,20200407,1600,49.068425
HWF_HWFG1,20200407,1700,70.50765
HWF_HWFG1,20200407,1800,63.487425
HWF_HWFG1,20200407,1900,55.002625
HWF_HWFG1,20200407,2000,31.773525
HWF_HWFG1,20200407,2100,31.9551
HWF_HWFG1,20200407,2200,39.7668
HWF_HWFG1,20200407,2300,51.0215
HWF_HWFG1,20200407,2400,46.9259
HWF_HWFG1,20200408,100,84.85665
HWF_HWFG1,20200408,200,120.59715
HWF_HWFG1,20200408,300,132.79455
HWF_HWFG1,20200408,400,146.05165
HWF_HWFG1,20200408,500,132.29025
HWF_HWFG1,20200408,600,90.237825
HWF_HWFG1,20200408,700,67.036525
HWF_HWFG1,20200408,800,70.436575
HWF_HWFG1,20200408,900,77.949475
HWF_HWFG1,20200408,1000,43.77755
HWF_HWFG1,20200408,1100,38.694
HWF_HWFG1,20200408,1200,33.849125
HWF_HWFG1,20200408,1300,30.4496
HWF_HWFG1,20200408,1400,26.9769
HWF_HWFG1,20200408,1500,28.96255
HWF_HWFG1,20200408,1600,39.42255
HWF_HWFG1,20200408,1700,38.052975
HWF_HWFG1,20200408,1800,51.65075
HWF_HWFG1,20200408,1900,29.39595
HWF_HWFG1,20200408,2000,20.12545
HWF_HWFG1,20200408,2100,61.39025
HWF_HWFG1,20200408,2200,83.644275
HWF_HWFG1,20200408,2300,72.145575
HWF_HWFG1,20200408,2400,38.48395
HWF_HWFG1,20200409,100,12.629675
HWF_HWFG1,20200409,200,6.724025
HWF_HWFG1,20200409,300,12.0098
HWF_HWFG1,20200409,400,84.855275
HWF_HWFG1,20200409,500,83.16065
HWF_HWFG1,20200409,600,95.278475
HWF_HWFG1,20200409,700,106.8429
HWF_HWFG1,20200409,800,86.71725
HWF_HWFG1,20200409,900,73.353575
HWF_HWFG1,20200409,1000,44.161525
HWF_HWFG1,20200409,1100,23.501025
HWF_HWFG1,20200409,1200,4.348225
HWF_HWFG1,20200409,1300,0.838675
HWF_HWFG1,20200409,1400,0.6627
HWF_HWFG1,20200409,1500,2.798625
HWF_HWFG1,20200409,1600,15.710675
HWF_HWFG1,20200409,1700,51.139725
HWF_HWFG1,20200409,1800,22.713925
HWF_HWFG1,20200409,1900,10.6154
HWF_HWFG1,20200409,2000,7.5237
HWF_HWFG1,20200409,2100,0.978925
HWF_HWFG1,20200409,2200,3.4452
HWF_HWFG1,20200409,2300,16.58355
HWF_HWFG1,20200409,2400,65.620525
HWF_HWFG1,20200410,100,78.976225
HWF_HWFG1,20200410,200,80.035175
HWF_HWFG1,20200410,300,72.91475
HWF_HWFG1,20200410,400,64.780275
HWF_HWFG1,20200410,500,69.686225
HWF_HWFG1,20200410,600,90.58945
HWF_HWFG1,20200410,700,76.92785
HWF_HWFG1,20200410,800,58.2815
HWF_HWFG1,20200410,900,54.266975
HWF_HWFG1,20200410,1000,43.634325
HWF_HWFG1,20200410,1100,49.53775
HWF_HWFG1,20200410,1200,33.971875
HWF_HWFG1,20200410,1300,20.22175
HWF_HWFG1,20200410,1400,12.94485
HWF_HWFG1,20200410,1500,10.40075
HWF_HWFG1,20200410,1600,10.93945
HWF_HWFG1,20200410,1700,17.37885
HWF_HWFG1,20200410,1800,23.944525
HWF_HWFG1,20200410,1900,34.688075
HWF_HWFG1,20200410,2000,38.41525
HWF_HWFG1,20200410,2100,51.65265
HWF_HWFG1,20200410,2200,57.6706
HWF_HWFG1,20200410,2300,73.1428
HWF_HWFG1,20200410,2400,105.090225
HWF_HWFG1,20200411,100,132.720425
HWF_HWFG1,20200411,200,135.25005
HWF_HWFG1,20200411,300,74.2343
HWF_HWFG1,20200411,400,133.550675
HWF_HWFG1,20200411,500,123.82005
HWF_HWFG1,20200411,600,124.386625
HWF_HWFG1,20200411,700,109.0272
HWF_HWFG1,20200411,800,73.866625
HWF_HWFG1,20200411,900,75.581675
HWF_HWFG1,20200411,1000,65.723175
HWF_HWFG1,20200411,1100,90.722725
HWF_HWFG1,20200411,1200,108.0418
HWF_HWFG1,20200411,1300,96.82695
HWF_HWFG1,20200411,1400,69.719275
HWF_HWFG1,20200411,1500,86.13765
HWF_HWFG1,20200411,1600,81.494375
HWF_HWFG1,20200411,1700,86.86735
HWF_HWFG1,20200411,1800,115.58205
HWF_HWFG1,20200411,1900,58.333225
HWF_HWFG1,20200411,2000,37.23395
HWF_HWFG1,20200411,2100,117.040325
HWF_HWFG1,20200411,2200,100.2796
HWF_HWFG1,20200411,2300,86.669025
HWF_HWFG1,20200411,2400,70.1926
HWF_HWFG1,20200412,100,102.700825
HWF_HWFG1,20200412,200,130.3016
HWF_HWFG1,20200412,300,112.900675
HWF_HWFG1,20200412,400,151.55765
HWF_HWFG1,20200412,500,138.957975
HWF_HWFG1,20200412,600,95.2677
HWF_HWFG1,20200412,700,24.4266
HWF_HWFG1,20200412,800,1.17265
HWF_HWFG1,20200412,900,1.601075
HWF_HWFG1,20200412,1000,13.055775
HWF_HWFG1,20200412,1100,21.7269
HWF_HWFG1,20200412,1200,74.89535
HWF_HWFG1,20200412,1300,132.95755
HWF_HWFG1,20200412,1400,142.532975
HWF_HWFG1,20200412,1500,125.9762
HWF_HWFG1,20200412,1600,129.2049
HWF_HWFG1,20200412,1700,128.218775
HWF_HWFG1,20200412,1800,147.759175
HWF_HWFG1,20200412,1900,140.142525
HWF_HWFG1,20200412,2000,42.149625
HWF_HWFG1,20200412,2100,74.305025
HWF_HWFG1,20200412,2200,111.662
HWF_HWFG1,20200412,2300,72.33905
HWF_HWFG1,20200412,2400,0.42285
HWF_HWFG1,20200413,100,0.600775
HWF_HWFG1,20200413,200,0.91295
HWF_HWFG1,20200413,300,0.693025
HWF_HWFG1,20200413,400,0.816025
HWF_HWFG1,20200413,500,0.77495
HWF_HWFG1,20200413,600,15.561175
HWF_HWFG1,20200413,700,51.8607
HWF_HWFG1,20200413,800,36.004775
HWF_HWFG1,20200413,900,29.40315
HWF_HWFG1,20200413,1000,55.316525
HWF_HWFG1,20200413,1100,48.0602
HWF_HWFG1,20200413,1200,34.257425
HWF_HWFG1,20200413,1300,26.030075
HWF_HWFG1,20200413,1400,31.180425
HWF_HWFG1,20200413,1500,28.257125
HWF_HWFG1,20200413,1600,18.098
HWF_HWFG1,20200413,1700,17.538
HWF_HWFG1,20200413,1800,21.53245
HWF_HWFG1,20200413,1900,21.26585
HWF_HWFG1,20200413,2000,29.9964
HWF_HWFG1,20200413,2100,42.8528
HWF_HWFG1,20200413,2200,88.317775
HWF_HWFG1,20200413,2300,81.524175
HWF_HWFG1,20200413,2400,78.665075
HWF_HWFG1,20200414,100,90.536025
HWF_HWFG1,20200414,200,102.264175
HWF_HWFG1,20200414,300,85.716525
HWF_HWFG1,20200414,400,67.83085
HWF_HWFG1,20200414,500,53.920675
HWF_HWFG1,20200414,600,58.382675
HWF_HWFG1,20200414,700,56.595275
HWF_HWFG1,20200414,800,38.005
HWF_HWFG1,20200414,900,31.35705
HWF_HWFG1,20200414,1000,22.01585
HWF_HWFG1,20200414,1100,20.0212
HWF_HWFG1,20200414,1200,13.72895
HWF_HWFG1,20200414,1300,11.6311
HWF_HWFG1,20200414,1400,9.5969
HWF_HWFG1,20200414,1500,6.396225
HWF_HWFG1,20200414,1600,11.0274
HWF_HWFG1,20200414,1700,11.856725
HWF_HWFG1,20200414,1800,12.174675
HWF_HWFG1,20200414,1900,12.3901
HWF_HWFG1,20200414,2000,12.9574
HWF_HWFG1,20200414,2100,14.971575
HWF_HWFG1,20200414,2200,19.3333
HWF_HWFG1,20200414,2300,16.39065
HWF_HWFG1,20200414,2400,19.1346
HWF_HWFG1,20200415,100,10.363125
HWF_HWFG1,20200415,200,7.8341
HWF_HWFG1,20200415,300,5.16105
HWF_HWFG1,20200415,400,1.28565
HWF_HWFG1,20200415,500,0
HWF_HWFG1,20200415,600,2.34695
HWF_HWFG1,20200415,700,1.83495
HWF_HWFG1,20200415,800,4.801825
HWF_HWFG1,20200415,900,5.4405
HWF_HWFG1,20200415,1000,3.200675
HWF_HWFG1,20200415,1100,0.217925
HWF_HWFG1,20200415,1200,0.684675
HWF_HWFG1,20200415,1300,1.536
HWF_HWFG1,20200415,1400,2.265625
HWF_HWFG1,20200415,1500,6.93425
HWF_HWFG1,20200415,1600,15.165575
HWF_HWFG1,20200415,1700,20.0888
HWF_HWFG1,20200415,1800,20.5882
HWF_HWFG1,20200415,1900,25.39145
HWF_HWFG1,20200415,2000,25.9732
HWF_HWFG1,20200415,2100,49.15645
HWF_HWFG1,20200415,2200,124.422
HWF_HWFG1,20200415,2300,19.245675
HWF_HWFG1,20200415,2400,0.60365
HWF_HWFG1,20200416,100,0.60725
HWF_HWFG1,20200416,200,0.64115
HWF_HWFG1,20200416,300,0.60555
HWF_HWFG1,20200416,400,0.6637
HWF_HWFG1,20200416,500,0.649125
HWF_HWFG1,20200416,600,0.744875
HWF_HWFG1,20200416,700,0.464225
HWF_HWFG1,20200416,800,0.85185
HWF_HWFG1,20200416,900,0.489125
HWF_HWFG1,20200416,1000,0.355875
HWF_HWFG1,20200416,1100,0.558125
HWF_HWFG1,20200416,1200,0.670425
HWF_HWFG1,20200416,1300,0.52955
HWF_HWFG1,20200416,1400,0.5107
HWF_HWFG1,20200416,1500,0.67125
HWF_HWFG1,20200416,1600,0.808575
HWF_HWFG1,20200416,1700,0.672125
HWF_HWFG1,20200416,1800,0.7084
HWF_HWFG1,20200416,1900,0.67295
HWF_HWFG1,20200416,2000,0.763575
HWF_HWFG1,20200416,2100,0.936925
HWF_HWFG1,20200416,2200,0.646525
HWF_HWFG1,20200416,2300,0.794
HWF_HWFG1,20200416,2400,0.65315
HWF_HWFG1,20200417,100,0.810875
HWF_HWFG1,20200417,200,0.92995
HWF_HWFG1,20200417,300,0.58135
HWF_HWFG1,20200417,400,0.6676
HWF_HWFG1,20200417,500,5.044875
HWF_HWFG1,20200417,600,81.3426
HWF_HWFG1,20200417,700,1.79115
HWF_HWFG1,20200417,800,0.9585
HWF_HWFG1,20200417,900,3.0367
HWF_HWFG1,20200417,1000,22.76985
HWF_HWFG1,20200417,1100,23.556175
HWF_HWFG1,20200417,1200,71.413225
HWF_HWFG1,20200417,1300,43.374325
HWF_HWFG1,20200417,1400,26.9247
HWF_HWFG1,20200417,1500,11.218675
HWF_HWFG1,20200417,1600,12.015675
HWF_HWFG1,20200417,1700,8.665775
HWF_HWFG1,20200417,1800,3.16285
HWF_HWFG1,20200417,1900,12.99835
HWF_HWFG1,20200417,2000,16.7777
HWF_HWFG1,20200417,2100,4.50315
HWF_HWFG1,20200417,2200,0.5463
HWF_HWFG1,20200417,2300,3.5554
HWF_HWFG1,20200417,2400,14.5365
HWF_HWFG1,20200418,100,8.8755
HWF_HWFG1,20200418,200,21.905925
HWF_HWFG1,20200418,300,20.920975
HWF_HWFG1,20200418,400,10.14445
HWF_HWFG1,20200418,500,13.35
HWF_HWFG1,20200418,600,9.021175
HWF_HWFG1,20200418,700,7.32315
HWF_HWFG1,20200418,800,5.952925
HWF_HWFG1,20200418,900,4.17875
HWF_HWFG1,20200418,1000,0.621625
HWF_HWFG1,20200418,1100,0.30715
HWF_HWFG1,20200418,1200,4.549375
HWF_HWFG1,20200418,1300,8.544425
HWF_HWFG1,20200418,1400,7.4912
HWF_HWFG1,20200418,1500,2.075675
HWF_HWFG1,20200418,1600,4.685675
HWF_HWFG1,20200418,1700,21.1008
HWF_HWFG1,20200418,1800,20.5561
HWF_HWFG1,20200418,1900,23.3337
HWF_HWFG1,20200418,2000,22.85085
HWF_HWFG1,20200418,2100,42.761675
HWF_HWFG1,20200418,2200,74.495575
HWF_HWFG1,20200418,2300,85.88365
HWF_HWFG1,20200418,2400,134.056375
HWF_HWFG1,20200419,100,134.7762
HWF_HWFG1,20200419,200,113.502125
HWF_HWFG1,20200419,300,115.6957
HWF_HWFG1,20200419,400,136.837725
HWF_HWFG1,20200419,500,150.02435
HWF_HWFG1,20200419,600,92.732825
HWF_HWFG1,20200419,700,60.452525
HWF_HWFG1,20200419,800,44.910925
HWF_HWFG1,20200419,900,35.8569
HWF_HWFG1,20200419,1000,57.063125
HWF_HWFG1,20200419,1100,53.94815
HWF_HWFG1,20200419,1200,44.7514
HWF_HWFG1,20200419,1300,46.815775
HWF_HWFG1,20200419,1400,54.55395
HWF_HWFG1,20200419,1500,38.9875
HWF_HWFG1,20200419,1600,47.737225
HWF_HWFG1,20200419,1700,42.906075
HWF_HWFG1,20200419,1800,46.7323
HWF_HWFG1,20200419,1900,24.849925
HWF_HWFG1,20200419,2000,21.80165
HWF_HWFG1,20200419,2100,29.94145
HWF_HWFG1,20200419,2200,47.01925
HWF_HWFG1,20200419,2300,72.953525
HWF_HWFG1,20200419,2400,101.511225
HWF_HWFG1,20200420,100,100.0022
HWF_HWFG1,20200420,200,78.37915
HWF_HWFG1,20200420,300,106.21135
HWF_HWFG1,20200420,400,93.483375
HWF_HWFG1,20200420,500,74.79115
HWF_HWFG1,20200420,600,23.4175
HWF_HWFG1,20200420,700,15.65155
HWF_HWFG1,20200420,800,22.7311
HWF_HWFG1,20200420,900,8.533275
HWF_HWFG1,20200420,1000,30.952425
HWF_HWFG1,20200420,1100,16.10015
HWF_HWFG1,20200420,1200,10.7787
HWF_HWFG1,20200420,1300,6.93685
HWF_HWFG1,20200420,1400,2.159925
HWF_HWFG1,20200420,1500,1.651425
HWF_HWFG1,20200420,1600,3.39375
HWF_HWFG1,20200420,1700,4.5847
HWF_HWFG1,20200420,1800,5.518275
HWF_HWFG1,20200420,1900,8.078275
HWF_HWFG1,20200420,2000,8.60975
HWF_HWFG1,20200420,2100,25.5087
HWF_HWFG1,20200420,2200,49.640275
HWF_HWFG1,20200420,2300,57.944625
HWF_HWFG1,20200420,2400,58.16415
HWF_HWFG1,20200421,100,70.5675
HWF_HWFG1,20200421,200,91.723975
HWF_HWFG1,20200421,300,98.468575
HWF_HWFG1,20200421,400,119.26425
HWF_HWFG1,20200421,500,108.352425
HWF_HWFG1,20200421,600,87.1716
HWF_HWFG1,20200421,700,93.539625
HWF_HWFG1,20200421,800,88.27875
HWF_HWFG1,20200421,900,38.610525
HWF_HWFG1,20200421,1000,14.074975
HWF_HWFG1,20200421,1100,15.841875
HWF_HWFG1,20200421,1200,12.46925
HWF_HWFG1,20200421,1300,8.7387
