Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,2335244,-,-,-,33.76,-84.39,-5,316,-5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,unknown
Year,Month,Day,Hour,Minute,DHI,DNI,Dew Point,Surface Albedo,Wind Speed,Relative Humidity,Temperature,Pressure,
2018,1,13,0,30,0,0,-7.4,0.12,2.8000000000000003,76.31,-3.8000000000000003,978,N/A
2018,1,13,1,30,0,0,-7.1000000000000005,0.12,2.7,77.59,-3.8000000000000003,978,N/A
2018,1,13,2,30,0,0,-6.9,0.12,2.5,78.24,-3.7,979,N/A
2018,1,13,3,30,0,0,-6.9,0.12,2.6,78.08,-3.6,980,N/A
2018,1,13,4,30,0,0,-6.9,0.12,2.7,76.59,-3.4000000000000004,981,N/A
2018,1,13,5,30,0,0,-7.1000000000000005,0.12,2.9000000000000004,75.05,-3.3000000000000003,982,N/A
2018,1,13,6,30,0,0,-7.300000000000001,0.12,3,73.12,-3.2,983,N/A
2018,1,13,7,30,0,0,-7.5,0.12,3.1,70.87,-3,984,N/A
2018,1,13,8,30,22,0,-7.7,0.12,3.3000000000000003,65.75,-2.1,985,N/A
2018,1,13,9,30,106,0,-7.6000000000000005,0.12,3.4000000000000004,60.09,-0.8,986,N/A
2018,1,13,10,30,190,85,-7.300000000000001,0.12,3.3000000000000003,55.480000000000004,0.6000000000000001,987,N/A
2018,1,13,11,30,231,286,-7.2,0.12,3.3000000000000003,51.11,1.9000000000000001,987,N/A
2018,1,13,12,30,69,1007,-7.5,0.12,3.1,46.38,2.9000000000000004,987,N/A
2018,1,13,13,30,67,1007,-8.200000000000001,0.12,3.1,42.26,3.4000000000000004,987,N/A
2018,1,13,14,30,62,982,-8.9,0.12,3,40.78,3.2,987,N/A
2018,1,13,15,30,53,912,-9.3,0.12,2.8000000000000003,42.01,2.3000000000000003,988,N/A
2018,1,13,16,30,41,783,-9.600000000000001,0.12,2.3000000000000003,46.52,0.6000000000000001,988,N/A
2018,1,13,17,30,18,426,-9.3,0.12,2,54.72,-1.4000000000000001,989,N/A
2018,1,13,18,30,0,0,-9.5,0.12,1.9000000000000001,57.68,-2.3000000000000003,990,N/A
2018,1,13,19,30,0,0,-10.100000000000001,0.12,2.1,62.11,-3.9000000000000004,991,N/A
2018,1,13,20,30,0,0,-10.600000000000001,0.12,2,63.63,-4.800000000000001,992,N/A
2018,1,13,21,30,0,0,-11.100000000000001,0.12,1.8,65.29,-5.6000000000000005,992,N/A
2018,1,13,22,30,0,0,-11.3,0.12,1.5,66.35,-6,993,N/A
2018,1,13,23,30,0,0,-11.200000000000001,0.12,1.2000000000000002,68.31,-6.300000000000001,993,N/A
2018,1,14,0,30,0,0,-11.100000000000001,0.12,1.1,69.39,-6.4,993,N/A
2018,1,14,1,30,0,0,-11,0.12,1.1,70.25,-6.5,993,N/A
2018,1,14,2,30,0,0,-10.9,0.12,1,70.91,-6.5,993,N/A
2018,1,14,3,30,0,0,-10.8,0.12,1,71.94,-6.6000000000000005,993,N/A
2018,1,14,4,30,0,0,-10.8,0.12,0.9,73.08,-6.800000000000001,993,N/A
2018,1,14,5,30,0,0,-10.8,0.12,0.9,73.65,-6.9,994,N/A
2018,1,14,6,30,0,0,-10.8,0.12,0.9,74.42,-7,995,N/A
2018,1,14,7,30,0,0,-10.8,0.12,1,70.95,-6.4,995,N/A
2018,1,14,8,30,49,163,-11.100000000000001,0.12,1,59.35,-4.4,996,N/A
2018,1,14,9,30,50,844,-11.200000000000001,0.12,0.8,48.88,-1.9000000000000001,996,N/A
2018,1,14,10,30,145,489,-10.9,0.12,0.5,42.050000000000004,0.5,996,N/A
2018,1,14,11,30,65,972,-10.4,0.12,0.4,38.83,2.2,995,N/A
2018,1,14,12,30,68,988,-9.9,0.12,0.5,37.050000000000004,3.4000000000000004,994,N/A
2018,1,14,13,30,68,981,-9.600000000000001,0.12,0.6000000000000001,35.85,4.2,993,N/A
2018,1,14,14,30,65,952,-9.5,0.12,0.7000000000000001,35.81,4.3,993,N/A
2018,1,14,15,30,58,888,-9.3,0.12,0.7000000000000001,38.78,3.4000000000000004,992,N/A
2018,1,14,16,30,45,745,-5.4,0.12,0.7000000000000001,62.65,0.9,992,N/A
2018,1,14,17,30,20,384,-6.800000000000001,0.12,0.9,68.17,-1.7000000000000002,993,N/A
2018,1,14,18,30,0,0,-8,0.12,1,65.72,-2.5,993,N/A
2018,1,14,19,30,0,0,-7.5,0.12,0.8,73,-3.4000000000000004,993,N/A
2018,1,14,20,30,0,0,-7.2,0.12,0.7000000000000001,75.63,-3.5,993,N/A
2018,1,14,21,30,0,0,-6.9,0.12,0.6000000000000001,76.79,-3.4000000000000004,993,N/A
2018,1,14,22,30,0,0,-6.6000000000000005,0.12,0.6000000000000001,78.22,-3.4000000000000004,993,N/A
2018,1,14,23,30,0,0,-6.7,0.12,0.6000000000000001,79.55,-3.7,993,N/A
2018,1,15,0,30,0,0,-7.300000000000001,0.12,0.6000000000000001,78.53,-4.1000000000000005,992,N/A
2018,1,15,1,30,0,0,-7.300000000000001,0.12,0.6000000000000001,78.7,-4.1000000000000005,992,N/A
2018,1,15,2,30,0,0,-7,0.12,0.6000000000000001,79.73,-4,992,N/A
2018,1,15,3,30,0,0,-6.7,0.12,0.5,82.3,-4.1000000000000005,992,N/A
2018,1,15,4,30,0,0,-6.5,0.12,0.5,85.48,-4.4,992,N/A
2018,1,15,5,30,0,0,-6.5,0.12,0.5,86.78,-4.6000000000000005,993,N/A
2018,1,15,6,30,0,0,-6.5,0.12,0.6000000000000001,86.9,-4.7,993,N/A
2018,1,15,7,30,0,0,-6.5,0.12,0.9,82.60000000000001,-4,994,N/A
2018,1,15,8,30,36,545,-6.5,0.12,1.2000000000000002,71.41,-2,994,N/A
2018,1,15,9,30,55,783,-6.5,0.12,1.3,57.96,0.8,994,N/A
2018,1,15,10,30,65,886,-6.7,0.12,1.1,47.67,3.4000000000000004,994,N/A
2018,1,15,11,30,70,935,-6.5,0.12,0.9,42.14,5.4,993,N/A
2018,1,15,12,30,73,954,-5.4,0.12,0.8,42.17,6.6000000000000005,992,N/A
2018,1,15,13,30,70,952,-4.1000000000000005,0.12,0.8,43.86,7.4,991,N/A
2018,1,15,14,30,67,922,-3.1,0.12,0.8,46.51,7.6000000000000005,991,N/A
2018,1,15,15,30,61,856,-2.2,0.12,0.6000000000000001,52.76,6.800000000000001,991,N/A
2018,1,15,16,30,48,716,0.6000000000000001,0.12,0.7000000000000001,73.63,4.9,991,N/A
2018,1,15,17,30,20,357,-2.7,0.12,1.1,66.69,2.9000000000000004,991,N/A
2018,1,15,18,30,0,0,-3.5,0.12,1.2000000000000002,66.35,2.1,991,N/A
2018,1,15,19,30,0,0,-3.5,0.13,1.1,79.5,-0.4,992,N/A
2018,1,15,20,30,0,0,-3.5,0.13,0.9,85.8,-1.4000000000000001,991,N/A
2018,1,15,21,30,0,0,-3.3000000000000003,0.13,0.8,89.44,-1.8,991,N/A
2018,1,15,22,30,0,0,-3.3000000000000003,0.13,0.8,90.78,-2,991,N/A
2018,1,15,23,30,0,0,-3.3000000000000003,0.13,0.8,92.71000000000001,-2.3000000000000003,991,N/A
2018,1,16,0,30,0,0,-3.4000000000000004,0.13,0.7000000000000001,95.7,-2.8000000000000003,991,N/A
2018,1,16,1,30,0,0,-3.5,0.13,0.7000000000000001,97.17,-3.1,991,N/A
2018,1,16,2,30,0,0,-3.5,0.13,0.6000000000000001,98.48,-3.3000000000000003,992,N/A
2018,1,16,3,30,0,0,-3.6,0.13,0.6000000000000001,98.8,-3.4000000000000004,991,N/A
2018,1,16,4,30,0,0,-3.6,0.13,0.6000000000000001,98.99000000000001,-3.5,991,N/A
2018,1,16,5,30,0,0,-3.7,0.13,0.6000000000000001,98.43,-3.5,991,N/A
2018,1,16,6,30,0,0,-3.8000000000000003,0.13,0.6000000000000001,97.11,-3.4000000000000004,991,N/A
2018,1,16,7,30,0,0,-3.8000000000000003,0.13,0.8,88.75,-2.2,992,N/A
2018,1,16,8,30,38,525,-3.3000000000000003,0.13,0.9,77.28,0.2,992,N/A
2018,1,16,9,30,61,754,-2.7,0.13,1,66.82000000000001,2.9000000000000004,992,N/A
2018,1,16,10,30,76,845,-2.2,0.13,1.4000000000000001,56.730000000000004,5.7,992,N/A
2018,1,16,11,30,241,233,-1.8,0.13,1.6,50.97,7.7,991,N/A
2018,1,16,12,30,223,444,-0.9,0.13,1.6,51.1,8.6,990,N/A
2018,1,16,13,30,191,527,-0.2,0.13,1.6,54.120000000000005,8.6,989,N/A
2018,1,16,14,30,218,65,0.5,0.13,1.3,60.410000000000004,7.7,989,N/A
2018,1,16,15,30,72,0,1.8,0.13,1,74.8,5.9,989,N/A
2018,1,16,16,30,13,0,2.4000000000000004,0.13,1.3,90.58,3.8000000000000003,990,N/A
2018,1,16,17,30,5,0,1.3,0.13,2,96.63,1.8,990,N/A
2018,1,16,18,30,0,0,-0.1,0.13,2.3000000000000003,92.75,0.9,990,N/A
2018,1,16,19,30,0,0,-2.1,0.87,2.2,93.91,-1.2000000000000002,991,N/A
2018,1,16,20,30,0,0,-3.6,0.87,2,88.86,-2,991,N/A
2018,1,16,21,30,0,0,-4.6000000000000005,0.87,2,86.39,-2.6,991,N/A
2018,1,16,22,30,0,0,-5.4,0.87,2.1,85.10000000000001,-3.3000000000000003,991,N/A
2018,1,16,23,30,0,0,-6.300000000000001,0.87,2.2,83.92,-4,991,N/A
2018,1,17,0,30,0,0,-7.2,0.87,2.3000000000000003,82.31,-4.6000000000000005,991,N/A
2018,1,17,1,30,0,0,-8.1,0.87,2.4000000000000004,78.79,-5,990,N/A
2018,1,17,2,30,0,0,-9,0.87,2.4000000000000004,76.24,-5.5,990,N/A
2018,1,17,3,30,0,0,-9.9,0.87,2.5,74.47,-6.1000000000000005,990,N/A
2018,1,17,4,30,0,0,-10.9,0.87,2.5,72.63,-6.800000000000001,991,N/A
2018,1,17,5,30,0,0,-12.100000000000001,0.87,2.4000000000000004,69.71000000000001,-7.5,991,N/A
2018,1,17,6,30,0,0,-13.5,0.87,2.5,66.67,-8.4,991,N/A
2018,1,17,7,30,0,0,-14.700000000000001,0.87,2.7,63.26,-9,992,N/A
2018,1,17,8,30,38,643,-15.200000000000001,0.87,3.1,58.26,-8.5,992,N/A
2018,1,17,9,30,82,542,-15.3,0.87,3.3000000000000003,52.44,-7.2,993,N/A
2018,1,17,10,30,150,477,-15.3,0.87,3.4000000000000004,46.89,-5.7,993,N/A
2018,1,17,11,30,88,1001,-15.200000000000001,0.87,3.5,43.01,-4.5,992,N/A
2018,1,17,12,30,94,1014,-15.100000000000001,0.87,3.5,40.37,-3.5,991,N/A
2018,1,17,13,30,99,998,-14.8,0.87,3.6,39.76,-3,991,N/A
2018,1,17,14,30,92,971,-14.5,0.87,3.5,40.08,-2.8000000000000003,990,N/A
2018,1,17,15,30,79,908,-14.200000000000001,0.87,3.4000000000000004,42.42,-3.2,991,N/A
2018,1,17,16,30,59,773,-13.9,0.87,3,46.49,-4.1000000000000005,991,N/A
2018,1,17,17,30,25,408,-13.600000000000001,0.87,2.7,51.910000000000004,-5.300000000000001,992,N/A
2018,1,17,18,30,0,0,-13.5,0.87,2.5,54.68,-5.800000000000001,992,N/A
2018,1,17,19,30,0,0,-13.4,0.87,2.5,59.03,-6.7,993,N/A
2018,1,17,20,30,0,0,-13.3,0.87,2.4000000000000004,61.980000000000004,-7.300000000000001,993,N/A
2018,1,17,21,30,0,0,-13.3,0.87,2.3000000000000003,64.5,-7.800000000000001,993,N/A
2018,1,17,22,30,0,0,-13.3,0.87,2.2,66.77,-8.200000000000001,992,N/A
2018,1,17,23,30,0,0,-13.100000000000001,0.87,2.1,69.22,-8.5,992,N/A
2018,1,18,0,30,0,0,-13,0.87,2.1,71.12,-8.700000000000001,992,N/A
2018,1,18,1,30,0,0,-12.8,0.87,2.1,73.12,-8.9,992,N/A
2018,1,18,2,30,0,0,-12.700000000000001,0.87,2.1,75.13,-9.1,992,N/A
2018,1,18,3,30,0,0,-12.600000000000001,0.87,2.2,77.14,-9.3,992,N/A
2018,1,18,4,30,0,0,-12.5,0.87,2.1,77.98,-9.4,992,N/A
2018,1,18,5,30,0,0,-12.600000000000001,0.87,2.1,78.33,-9.5,992,N/A
2018,1,18,6,30,0,0,-12.700000000000001,0.87,1.9000000000000001,78.33,-9.600000000000001,993,N/A
2018,1,18,7,30,0,0,-12.700000000000001,0.87,1.9000000000000001,75.25,-9.1,993,N/A
2018,1,18,8,30,37,612,-12.600000000000001,0.87,2,64.96000000000001,-7.1000000000000005,993,N/A
2018,1,18,9,30,60,839,-12.600000000000001,0.87,1.9000000000000001,52.27,-4.3,993,N/A
2018,1,18,10,30,74,932,-12.5,0.87,1.9000000000000001,42.21,-1.3,993,N/A
2018,1,18,11,30,82,978,-11.8,0.87,1.8,37.59,1.1,992,N/A
2018,1,18,12,30,85,996,-10.4,0.87,1.7000000000000002,37.03,2.9000000000000004,991,N/A
2018,1,18,13,30,88,986,-8.8,0.87,1.6,38.81,4,990,N/A
2018,1,18,14,30,82,959,-7.7,0.87,1.6,41.52,4.2,990,N/A
2018,1,18,15,30,71,898,-6.7,0.87,1.3,47.07,3.5,989,N/A
2018,1,18,16,30,53,769,-4.5,0.87,0.9,67.52,0.8,989,N/A
2018,1,18,17,30,23,433,-4.6000000000000005,0.87,0.9,81.21000000000001,-1.8,989,N/A
2018,1,18,18,30,0,0,-5.800000000000001,0.87,0.9,77.19,-2.4000000000000004,990,N/A
2018,1,18,19,30,0,0,-6.1000000000000005,0.12,0.9,77.29,-2.7,990,N/A
2018,1,18,20,30,0,0,-6.300000000000001,0.12,0.9,77.12,-2.9000000000000004,989,N/A
2018,1,18,21,30,0,0,-6.5,0.12,0.8,77.49,-3.1,989,N/A
2018,1,18,22,30,0,0,-6.6000000000000005,0.12,0.8,78.14,-3.3000000000000003,989,N/A
2018,1,18,23,30,0,0,-6.6000000000000005,0.12,0.9,78.23,-3.4000000000000004,989,N/A
2018,1,19,0,30,0,0,-6.800000000000001,0.12,0.9,78.52,-3.6,989,N/A
2018,1,19,1,30,0,0,-7,0.12,0.9,79.42,-4,989,N/A
2018,1,19,2,30,0,0,-7.4,0.12,0.9,80.37,-4.5,989,N/A
2018,1,19,3,30,0,0,-7.800000000000001,0.12,0.9,81.4,-5.1000000000000005,988,N/A
2018,1,19,4,30,0,0,-8.3,0.12,0.9,82.17,-5.7,988,N/A
2018,1,19,5,30,0,0,-8.700000000000001,0.12,0.9,81.93,-6.1000000000000005,988,N/A
2018,1,19,6,30,0,0,-9,0.12,0.9,81.48,-6.4,988,N/A
2018,1,19,7,30,0,0,-9.3,0.12,1.1,74,-5.4,989,N/A
2018,1,19,8,30,34,644,-8.700000000000001,0.12,1.4000000000000001,63.29,-2.7,989,N/A
2018,1,19,9,30,51,862,-8.1,0.12,1.5,52.33,0.6000000000000001,989,N/A
2018,1,19,10,30,60,953,-7.800000000000001,0.12,1.6,42.65,3.8000000000000003,989,N/A
2018,1,19,11,30,65,997,-7.300000000000001,0.12,1.6,37.59,6.1000000000000005,989,N/A
2018,1,19,12,30,67,1003,-6.9,0.12,1.4000000000000001,35.1,7.6000000000000005,988,N/A
2018,1,19,13,30,65,1002,-6.300000000000001,0.12,1.3,35.03,8.3,987,N/A
2018,1,19,14,30,61,977,-5.300000000000001,0.12,1.1,37.74,8.3,986,N/A
2018,1,19,15,30,55,919,-3.4000000000000004,0.12,0.8,48.61,6.7,986,N/A
2018,1,19,16,30,45,790,0.8,0.12,0.9,82.23,3.5,986,N/A
2018,1,19,17,30,22,475,-3.8000000000000003,0.12,1.2000000000000002,71.31,0.8,986,N/A
2018,1,19,18,30,0,0,-5,0.12,1.2000000000000002,69.72,-0.1,986,N/A
2018,1,19,19,30,0,0,-4.9,0.12,1.1,74.45,-0.9,986,N/A
2018,1,19,20,30,0,0,-4.9,0.12,1,76.03,-1.2000000000000002,986,N/A
2018,1,19,21,30,0,0,-4.9,0.12,0.9,77.46000000000001,-1.5,986,N/A
2018,1,19,22,30,0,0,-4.9,0.12,0.8,78.53,-1.7000000000000002,986,N/A
2018,1,19,23,30,0,0,-5,0.12,0.8,79.37,-1.9000000000000001,986,N/A
2018,1,20,0,30,0,0,-5,0.12,0.8,80.55,-2.1,986,N/A
2018,1,20,1,30,0,0,-4.9,0.12,0.8,80.89,-2.1,986,N/A
2018,1,20,2,30,0,0,-4.9,0.12,0.8,80.44,-2,986,N/A
2018,1,20,3,30,0,0,-5,0.12,0.8,79.52,-1.9000000000000001,986,N/A
2018,1,20,4,30,0,0,-4.9,0.12,0.8,79.13,-1.8,987,N/A
2018,1,20,5,30,0,0,-4.7,0.12,0.8,80.34,-1.8,987,N/A
2018,1,20,6,30,0,0,-4.5,0.12,0.8,81.15,-1.7000000000000002,987,N/A
2018,1,20,7,30,0,0,-4.2,0.12,0.9,74.66,-0.2,987,N/A
2018,1,20,8,30,38,530,-3.1,0.12,1.1,66.22,2.6,988,N/A
2018,1,20,9,30,60,758,-2.4000000000000004,0.12,1.1,57.03,5.4,988,N/A
2018,1,20,10,30,71,860,-0.30000000000000004,0.12,1.2000000000000002,53.33,8.700000000000001,988,N/A
2018,1,20,11,30,239,289,1.5,0.12,1.4000000000000001,50.22,11.5,987,N/A
2018,1,20,12,30,81,919,3.4000000000000004,0.12,1.5,52.02,13,986,N/A
2018,1,20,13,30,77,924,5,0.12,1.5,55.910000000000004,13.600000000000001,986,N/A
2018,1,20,14,30,74,889,5.9,0.12,1.2000000000000002,60.86,13.3,986,N/A
2018,1,20,15,30,67,819,7.300000000000001,0.12,0.9,77.02,11.200000000000001,986,N/A
2018,1,20,16,30,53,682,7,0.12,1.1,94.08,7.9,986,N/A
2018,1,20,17,30,24,346,3.6,0.12,1.4000000000000001,86.77,5.6000000000000005,986,N/A
2018,1,20,18,30,0,0,3,0.12,1.5,87.63,4.9,986,N/A
2018,1,20,19,30,0,0,2.8000000000000003,0.13,1.4000000000000001,91.09,4.1000000000000005,986,N/A
2018,1,20,20,30,0,0,2.6,0.13,1.4000000000000001,93.32000000000001,3.6,987,N/A
2018,1,20,21,30,0,0,2.5,0.13,1.4000000000000001,95.27,3.2,987,N/A
2018,1,20,22,30,0,0,2.5,0.13,1.3,97.66,2.8000000000000003,986,N/A
2018,1,20,23,30,0,0,2.3000000000000003,0.13,1.3,100,2.3000000000000003,986,N/A
2018,1,21,0,30,0,0,1.7000000000000002,0.13,1.2000000000000002,100,1.7000000000000002,986,N/A
2018,1,21,1,30,0,0,1.2000000000000002,0.13,1.1,100,1.2000000000000002,986,N/A
2018,1,21,2,30,0,0,0.8,0.13,1.1,100,0.8,986,N/A
2018,1,21,3,30,0,0,0.6000000000000001,0.13,1,100,0.6000000000000001,986,N/A
2018,1,21,4,30,0,0,0.7000000000000001,0.13,1,100,0.7000000000000001,986,N/A
2018,1,21,5,30,0,0,1,0.13,1.1,100,1,986,N/A
2018,1,21,6,30,0,0,1.4000000000000001,0.13,1.1,100,1.4000000000000001,986,N/A
2018,1,21,7,30,0,0,2.3000000000000003,0.13,0.9,94.68,3.1,987,N/A
2018,1,21,8,30,36,543,3.8000000000000003,0.13,0.8,83.5,6.4,987,N/A
2018,1,21,9,30,56,766,5.9,0.13,0.6000000000000001,76.78,9.8,987,N/A
2018,1,21,10,30,65,870,6.9,0.13,0.30000000000000004,65.95,13.100000000000001,987,N/A
2018,1,21,11,30,71,913,7.800000000000001,0.13,0.30000000000000004,57.09,16.3,987,N/A
2018,1,21,12,30,74,930,7.9,0.13,0.5,52.25,17.8,986,N/A
2018,1,21,13,30,74,925,8.3,0.13,0.7000000000000001,51.980000000000004,18.3,985,N/A
2018,1,21,14,30,70,897,8.700000000000001,0.13,0.9,54.63,18,984,N/A
2018,1,21,15,30,63,835,9.5,0.13,0.8,63.01,16.6,984,N/A
2018,1,21,16,30,50,709,12,0.13,0.8,92.33,13.200000000000001,984,N/A
2018,1,21,17,30,24,390,8.9,0.13,1,94.15,9.8,984,N/A
2018,1,21,18,30,0,0,7.300000000000001,0.13,1,90.61,8.8,984,N/A
2018,1,21,19,30,0,0,7,0.13,0.9,95.58,7.7,984,N/A
2018,1,21,20,30,0,0,6.7,0.13,0.9,97.24000000000001,7.1000000000000005,984,N/A
2018,1,21,21,30,0,0,6.4,0.13,0.9,99.02,6.5,984,N/A
2018,1,21,22,30,0,0,6.1000000000000005,0.13,0.8,99.49000000000001,6.2,984,N/A
2018,1,21,23,30,0,0,6,0.13,0.8,99.71000000000001,6,983,N/A
2018,1,22,0,30,0,0,5.7,0.13,0.8,100,5.7,983,N/A
2018,1,22,1,30,0,0,5.6000000000000005,0.13,0.8,100,5.6000000000000005,983,N/A
2018,1,22,2,30,0,0,5.4,0.13,0.7000000000000001,100,5.4,983,N/A
2018,1,22,3,30,0,0,5.2,0.13,0.7000000000000001,100,5.2,982,N/A
2018,1,22,4,30,0,0,5,0.13,0.7000000000000001,100,5,982,N/A
2018,1,22,5,30,0,0,5.1000000000000005,0.13,0.7000000000000001,100,5.1000000000000005,982,N/A
2018,1,22,6,30,0,0,5.2,0.13,0.8,100,5.2,982,N/A
2018,1,22,7,30,0,0,5.4,0.13,0.9,97.33,5.800000000000001,982,N/A
2018,1,22,8,30,33,0,5.7,0.13,1.2000000000000002,91.05,7.1000000000000005,982,N/A
2018,1,22,9,30,98,0,6.300000000000001,0.13,1.5,85.59,8.6,982,N/A
2018,1,22,10,30,136,0,7.2,0.13,1.5,81.05,10.3,982,N/A
2018,1,22,11,30,119,0,8.6,0.13,1.8,78.42,12.200000000000001,981,N/A
2018,1,22,12,30,135,0,10.600000000000001,0.13,2.1,81.29,13.8,980,N/A
2018,1,22,13,30,83,0,12.3,0.13,2.1,85.35000000000001,14.700000000000001,979,N/A
2018,1,22,14,30,54,0,13.200000000000001,0.13,2,88.24,15.100000000000001,977,N/A
2018,1,22,15,30,19,0,13.9,0.13,1.8,93,15,977,N/A
2018,1,22,16,30,30,0,14.3,0.13,1.6,98.71000000000001,14.5,977,N/A
2018,1,22,17,30,10,0,14,0.13,1.5,100,14,977,N/A
2018,1,22,18,30,0,0,13.8,0.13,1.4000000000000001,100,13.8,977,N/A
2018,1,22,19,30,0,0,13.9,0.13,1.7000000000000002,100,13.9,976,N/A
2018,1,22,20,30,0,0,13.9,0.13,1.8,100,13.9,976,N/A
2018,1,22,21,30,0,0,14.100000000000001,0.13,2.1,100,14.100000000000001,975,N/A
2018,1,22,22,30,0,0,14.3,0.13,2.3000000000000003,100,14.3,975,N/A
2018,1,22,23,30,0,0,14.3,0.13,2,100,14.3,974,N/A
2018,1,23,0,30,0,0,13.8,0.13,1.9000000000000001,100,13.8,974,N/A
2018,1,23,1,30,0,0,12.5,0.13,2,100,12.5,975,N/A
2018,1,23,2,30,0,0,10.3,0.13,1.9000000000000001,100,10.3,975,N/A
2018,1,23,3,30,0,0,7.5,0.13,1.6,95.27,8.200000000000001,976,N/A
2018,1,23,4,30,0,0,5.6000000000000005,0.13,1.3,93.47,6.6000000000000005,976,N/A
2018,1,23,5,30,0,0,4.3,0.13,1.1,94.22,5.2,977,N/A
2018,1,23,6,30,0,0,3.4000000000000004,0.13,1,95.48,4.1000000000000005,977,N/A
2018,1,23,7,30,0,0,2.8000000000000003,0.13,1.2000000000000002,88.33,4.6000000000000005,978,N/A
2018,1,23,8,30,54,167,3.5,0.13,1.8,79.93,6.7,978,N/A
2018,1,23,9,30,53,834,3,0.13,2.3000000000000003,67.35,8.700000000000001,979,N/A
2018,1,23,10,30,61,924,1.5,0.13,2.6,54.660000000000004,10.200000000000001,979,N/A
2018,1,23,11,30,66,967,1.1,0.13,2.7,49.480000000000004,11.3,979,N/A
2018,1,23,12,30,69,983,1.2000000000000002,0.13,2.7,47.69,12,978,N/A
2018,1,23,13,30,69,979,1.5,0.13,2.8000000000000003,47.86,12.200000000000001,978,N/A
2018,1,23,14,30,66,952,1.7000000000000002,0.13,2.7,49.19,12,978,N/A
2018,1,23,15,30,60,894,1.8,0.13,2.5,52.85,11.100000000000001,979,N/A
2018,1,23,16,30,49,771,1.9000000000000001,0.13,2,59.6,9.4,979,N/A
2018,1,23,17,30,25,454,2.2,0.13,1.4000000000000001,70.49,7.2,981,N/A
2018,1,23,18,30,0,0,2.1,0.13,1.3,75.06,6.2,981,N/A
2018,1,23,19,30,0,0,1.9000000000000001,0.13,1.3,80.74,4.9,983,N/A
2018,1,23,20,30,0,0,1.5,0.13,1.2000000000000002,83.37,4.1000000000000005,983,N/A
2018,1,23,21,30,0,0,1.3,0.13,1,88.61,3,984,N/A
2018,1,23,22,30,0,0,1.1,0.13,0.9,93.67,2,984,N/A
2018,1,23,23,30,0,0,0.9,0.13,0.9,97.56,1.2000000000000002,985,N/A
2018,1,24,0,30,0,0,0.5,0.13,0.9,100,0.5,985,N/A
2018,1,24,1,30,0,0,-0.1,0.13,0.9,100,-0.1,985,N/A
2018,1,24,2,30,0,0,-0.5,0.13,0.9,100,-0.5,985,N/A
2018,1,24,3,30,0,0,-1,0.13,0.9,100,-1,985,N/A
2018,1,24,4,30,0,0,-1.5,0.13,0.9,100,-1.5,985,N/A
2018,1,24,5,30,0,0,-2,0.13,0.8,100,-2,985,N/A
2018,1,24,6,30,0,0,-2.2,0.13,0.8,100,-2.2,986,N/A
2018,1,24,7,30,0,0,-1.6,0.13,1.1,95.5,-1,986,N/A
2018,1,24,8,30,40,597,-1.5,0.13,1.7000000000000002,79.86,1.6,987,N/A
2018,1,24,9,30,80,589,-1.7000000000000002,0.13,2,64.37,4.4,987,N/A
2018,1,24,10,30,67,917,-1.8,0.13,2.1,53.97,6.9,988,N/A
2018,1,24,11,30,71,966,-1.8,0.13,2.3000000000000003,47.85,8.6,987,N/A
2018,1,24,12,30,73,985,-2,0.13,2.5,44.2,9.600000000000001,987,N/A
2018,1,24,13,30,70,986,-2.3000000000000003,0.13,2.7,41.94,10.100000000000001,986,N/A
2018,1,24,14,30,68,967,-2.4000000000000004,0.13,2.8000000000000003,42.11,9.9,986,N/A
2018,1,24,15,30,62,909,-2.3000000000000003,0.13,2.6,44.75,9.1,987,N/A
2018,1,24,16,30,50,787,-1.9000000000000001,0.13,2,51.82,7.4,988,N/A
2018,1,24,17,30,32,85,-1,0.13,1.3,64.44,5.2,988,N/A
2018,1,24,18,30,0,0,-0.6000000000000001,0.13,1.2000000000000002,70.87,4.2,989,N/A
2018,1,24,19,30,0,0,-0.4,0.13,1,79.91,2.7,990,N/A
2018,1,24,20,30,0,0,-0.5,0.13,0.9,85.33,1.7000000000000002,990,N/A
2018,1,24,21,30,0,0,-0.6000000000000001,0.13,0.9,90.23,0.8,990,N/A
